t,phase,clearance,horizontal_error_gt,tag_valid,tag_age,tag_weight,yolo_visible,yolo_confidence,coarse_vx,coarse_vy,tag_vx,tag_vy,cmd_vx,cmd_vy,cmd_vz,uav_x,uav_y,uav_z,vehicle_x,vehicle_y,mode,armed
10.464,TAKEOFF,3.5490242089479014,60.05920769883222,0,19.088,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.06010374426841736,1.1167538166046143,5.519425868988037,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
10.496,TAKEOFF,3.586429311942729,60.05769551804064,0,19.12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.05840718746185303,1.1118357181549072,5.556052207946777,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
10.532,TAKEOFF,3.6285395676897907,60.05557818040277,0,19.156,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.056332141160964966,1.1058673858642578,5.601767063140869,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
10.564,TAKEOFF,3.6660017963861153,60.05452053075515,0,19.188,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.05468808114528656,1.1012353897094727,5.638121128082275,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
10.596,TAKEOFF,3.70349775615816,60.053023426003,0,19.22,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.05304967612028122,1.0963996648788452,5.674999713897705,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
10.632,TAKEOFF,3.745727298376772,60.05091996291103,0,19.256,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.051018573343753815,1.0893917083740234,5.723095417022705,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
10.664,TAKEOFF,3.7832995850163598,60.049884497495654,0,19.288,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.049398232251405716,1.0839930772781372,5.76131010055542,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
10.696,TAKEOFF,3.8208899992113348,60.04885224759065,0,19.32,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.04818404093384743,1.08005952835083,5.789799690246582,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
10.732,TAKEOFF,3.867883855372543,60.04619831371268,0,19.356,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.04617372155189514,1.07368803024292,5.837039947509766,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
10.764,TAKEOFF,3.900775986841151,60.045387229776836,0,19.388,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.04458748549222946,1.0687501430511475,5.874566078186035,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
10.796,TAKEOFF,3.9383617052534707,60.0439750768236,0,19.42,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.04301619529724121,1.0639489889144897,5.911803245544434,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
10.832,TAKEOFF,3.980641260994895,60.04237222207985,0,19.456,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.04143406078219414,1.0592784881591797,5.948911190032959,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
10.864,TAKEOFF,4.018224022579789,60.04095967401055,0,19.488,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.03984193503856659,1.0547455549240112,5.985790729522705,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
10.896,TAKEOFF,4.055813187432701,60.03956779039518,0,19.52,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.0382491759955883,1.0503392219543457,6.022611141204834,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
10.932,TAKEOFF,4.098117326240073,60.03759777596117,0,19.556,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.0362551286816597,1.04501211643219,6.068336009979248,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
10.964,TAKEOFF,4.135742833804585,60.03666716356411,0,19.588,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.0346766859292984,1.0408631563186646,6.1047892570495605,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
10.996,TAKEOFF,4.173393271623537,60.035553800214636,0,19.62,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.03333815187215805,1.0366110801696777,6.142104148864746,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.032,TAKEOFF,4.215783064941824,60.03471982106306,0,19.656,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.03267423436045647,1.031935453414917,6.181767463684082,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.064,TAKEOFF,4.258202236760322,60.03319622889843,0,19.688,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.031965069472789764,1.027401089668274,6.2211480140686035,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.096,TAKEOFF,4.291195394868302,60.032015757283844,0,19.72,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.03121083229780197,1.0230025053024292,6.260247707366943,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.132,TAKEOFF,4.338300176299267,60.0301429288526,0,19.756,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.030204886570572853,1.0176560878753662,6.308770656585693,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.164,TAKEOFF,4.371241952771268,60.02922896048918,0,19.788,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.029376784339547157,1.0134961605072021,6.34713888168335,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.196,TAKEOFF,4.408852796024119,60.027954758159666,0,19.82,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.028532380238175392,1.00943922996521,6.38551139831543,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.232,TAKEOFF,4.451121502776099,60.026520141353984,0,19.856,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.02765769511461258,1.0054705142974854,6.4235453605651855,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.264,TAKEOFF,4.493350266857064,60.02508735567249,0,19.888,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.026745647192001343,1.001591444015503,6.46143913269043,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.296,TAKEOFF,4.530861660046522,60.02382652627752,0,19.92,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.025807831436395645,0.9977980852127075,6.499213695526123,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.332,TAKEOFF,4.573045177251506,60.02213515094621,0,19.956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.024579433724284172,0.9931621551513672,6.546043872833252,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.364,TAKEOFF,4.605847551842832,60.021277293683156,0,19.988,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.02355441451072693,0.9895325303077698,6.583189010620117,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.396,TAKEOFF,4.643333458210574,60.01983088670284,0,20.02,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.022315455600619316,0.985781729221344,6.6207756996154785,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.432,TAKEOFF,4.685510300264408,60.017868752139464,0,20.056,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.020505191758275032,0.9815587401390076,6.660114765167236,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.464,TAKEOFF,4.727692604032178,60.0165099247014,0,20.088,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.018715515732765198,0.9774529337882996,6.699033260345459,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.496,TAKEOFF,4.760493500536983,60.01543892550246,0,20.12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.016925210133194923,0.9734562039375305,6.737560749053955,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.532,TAKEOFF,4.807320522175676,60.013453701808764,0,20.156,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.014689934439957142,0.9686002135276794,6.785531997680664,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.564,TAKEOFF,4.840071333689016,60.012875962523104,0,20.188,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.012924030423164368,0.9648188352584839,6.823696136474609,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.596,TAKEOFF,4.87747410738516,60.011695223472465,0,20.22,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.011184790171682835,0.9611340761184692,6.861710548400879,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.632,TAKEOFF,4.919523443661667,60.01036309643111,0,20.256,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.009460649453103542,0.9575226306915283,6.8993988037109375,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.664,TAKEOFF,4.961547888310852,60.009062001604875,0,20.288,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.007767762057483196,0.9539868235588074,6.936756134033203,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.696,TAKEOFF,4.994223694693025,60.00805326024179,0,20.32,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.006090717855840921,0.9505128860473633,6.974102973937988,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.732,TAKEOFF,5.040899614508618,60.006220777278806,0,20.356,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.004039196763187647,0.9462484121322632,7.020502090454102,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.764,TAKEOFF,5.073577804174938,60.00567517255222,0,20.388,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.0024265842512249947,0.9428969025611877,7.057427406311035,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.796,TAKEOFF,5.110936206908974,60.00478229141701,0,20.42,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.0010526417754590511,0.9392513036727905,7.094461441040039,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.832,TAKEOFF,5.157658036535619,60.00376943332339,0,20.456,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-8.619659638497978e-05,0.9335139989852905,7.141632080078125,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.864,TAKEOFF,5.190383598211483,60.00320391127715,0,20.488,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0005219999584369361,0.9301819205284119,7.169707298278809,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.896,TAKEOFF,5.227803831926611,60.00188664502392,0,20.52,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0013461913913488388,0.925857424736023,7.206895351409912,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.932,TAKEOFF,5.269925584959596,60.00043374442092,0,20.556,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.002398186596110463,0.9206011891365051,7.253454685211182,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.964,TAKEOFF,5.307388977949625,59.99956705550392,0,20.588,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0032648995984345675,0.9165141582489014,7.290623188018799,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
11.996,TAKEOFF,5.34487189873005,59.99848711170991,0,20.62,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.004148842301219702,0.9125359058380127,7.327874660491943,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.032,TAKEOFF,5.387062562899425,59.99727796648848,0,20.656,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.005050553474575281,0.9086666703224182,7.3648681640625,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.064,TAKEOFF,5.424587399910601,59.996212777436206,0,20.688,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.005961205344647169,0.904897928237915,7.40201997756958,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.096,TAKEOFF,5.4621394684585045,59.995144776568374,0,20.72,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.00688474765047431,0.9012095332145691,7.4390153884887695,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.132,TAKEOFF,5.509122019871503,59.993570404788606,0,20.756,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.00805139821022749,0.8967275023460388,7.485229969024658,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.164,TAKEOFF,5.54204165792591,59.99289686890645,0,20.788,0.0,1,0.44749486446380615,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.008981422521173954,0.8932348489761353,7.522008419036865,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.196,TAKEOFF,5.579700773426225,59.99211816529088,0,20.82,0.0,1,0.44749486446380615,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.009629786014556885,0.8895437121391296,7.559022426605225,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.232,TAKEOFF,5.622117425145516,59.99172428180886,0,20.856,0.0,1,0.44749486446380615,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.009470153599977493,0.8851178884506226,7.597020626068115,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.268,TAKEOFF,5.664583081041943,59.990443258983596,0,20.892,0.0,1,0.44749486446380615,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.00938507728278637,0.8797718286514282,7.644303321838379,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.296,TAKEOFF,5.697637810033996,59.98943185900489,0,20.92,0.0,1,0.44749486446380615,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.009398398920893669,0.8756345510482788,7.68217134475708,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.332,TAKEOFF,5.740158185879297,59.98816168566539,0,20.956,0.0,1,0.44749486446380615,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.009484048001468182,0.8716086745262146,7.719793796539307,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.364,TAKEOFF,5.777968414631065,59.98703658280796,0,20.988,0.0,1,0.44749486446380615,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.00962504930794239,0.867682933807373,7.757168292999268,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.396,TAKEOFF,5.820523109573408,59.98574595669231,0,21.02,0.0,1,0.44749486446380615,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.009844988584518433,0.8638471961021423,7.79453182220459,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.432,TAKEOFF,5.858371604382166,59.984604316133364,0,21.056,0.0,1,0.44749486446380615,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.010120443068444729,0.8601071238517761,7.831722259521484,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.464,TAKEOFF,5.896245695337555,59.98345806484826,0,21.088,0.0,1,0.44749486446380615,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.010445096530020237,0.8564552068710327,7.868790626525879,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.496,TAKEOFF,5.934148624376945,59.982299711684995,0,21.12,0.0,1,0.44749486446380615,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.010818691924214363,0.8528794050216675,7.905681610107422,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.532,TAKEOFF,5.981571907413091,59.98071611020395,0,21.156,0.0,1,0.44749486446380615,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.011358456686139107,0.8485186100006104,7.951633930206299,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.564,TAKEOFF,6.014803579178487,59.97980162052792,0,21.188,0.0,1,0.44749486446380615,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.011827686801552773,0.8451056480407715,7.98829460144043,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.596,TAKEOFF,6.052819854045699,59.97846637256698,0,21.22,0.0,1,0.5072959065437317,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.012472905218601227,0.841336727142334,8.0252685546875,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.632,TAKEOFF,6.095637389129193,59.97639822814856,0,21.256,0.0,1,0.5072959065437317,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.013838336803019047,0.8352445960044861,8.073189735412598,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.664,TAKEOFF,6.138508308656354,59.97563981650323,0,21.288,0.0,1,0.5072959065437317,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.014661298133432865,0.8317335844039917,8.101780891418457,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.696,TAKEOFF,6.176649042331855,59.97415671996346,0,21.32,0.0,1,0.5072959065437317,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0157514326274395,0.8271904587745667,8.139589309692383,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.732,TAKEOFF,6.21481167983209,59.972671736090035,0,21.356,0.0,1,0.5072959065437317,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.017098337411880493,0.8217095136642456,8.186846733093262,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.764,TAKEOFF,6.257762404923451,59.971583946497326,0,21.388,0.0,1,0.5072959065437317,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.018166832625865936,0.8174696564674377,8.224547386169434,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.796,TAKEOFF,6.291177724891099,59.97051181264897,0,21.42,0.0,1,0.5072959065437317,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0192242581397295,0.8133552670478821,8.262287139892578,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.832,TAKEOFF,6.334148187761382,59.96911246430628,0,21.456,0.0,1,0.5072959065437317,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.02027682587504387,0.8093581199645996,8.299873352050781,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.864,TAKEOFF,6.3771289555955555,59.96770749145128,0,21.488,0.0,1,0.5072959065437317,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.021319031715393066,0.8054724335670471,8.337227821350098,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.896,TAKEOFF,6.410570939019571,59.96661079466546,0,21.52,0.0,1,0.5072959065437317,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.022350559011101723,0.8016884922981262,8.374460220336914,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.932,TAKEOFF,6.4535899809673705,59.96491333614389,0,21.556,0.0,1,0.5072959065437317,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.023636117577552795,0.797089695930481,8.420838356018066,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.964,TAKEOFF,6.496639255702856,59.963751113053924,0,21.588,0.0,1,0.5072959065437317,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.024656586349010468,0.7935323715209961,8.457752227783203,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
12.996,TAKEOFF,6.534936324922745,59.962548194711005,0,21.62,0.0,1,0.9103686213493347,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.02559099905192852,0.789774477481842,8.494823455810547,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
13.032,TAKEOFF,6.573269913790233,59.96147902383781,0,21.656,0.0,1,0.9103686213493347,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.026294222101569176,0.7852831482887268,8.53305435180664,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
13.064,TAKEOFF,6.616437230809799,59.96001771163024,0,21.688,0.0,1,0.9103686213493347,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.027003411203622818,0.780950129032135,8.571151733398438,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
13.096,TAKEOFF,6.650034052233881,59.95887484413191,0,21.72,0.0,1,0.9103686213493347,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.027720607817173004,0.7767733335494995,8.60931396484375,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
13.132,TAKEOFF,6.693246071451016,59.95719595143716,0,21.756,0.0,1,0.9103686213493347,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.02864043600857258,0.7717448472976685,8.656888008117676,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
13.164,TAKEOFF,6.731665441062184,59.95608319688504,0,21.788,0.0,1,0.9103686213493347,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.029380381107330322,0.767865777015686,8.694784164428711,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
13.196,TAKEOFF,6.774892756331887,59.95461320140913,0,21.82,0.0,1,0.9103686213493347,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.03011600859463215,0.7640997171401978,8.73254680633545,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
13.232,TAKEOFF,6.813321220805488,59.95328293916295,0,21.856,0.0,1,0.9103686213493347,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.030866043642163277,0.7604331970214844,8.770074844360352,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
13.264,TAKEOFF,6.856562197831607,59.95158486373183,0,21.888,0.0,1,0.9103686213493347,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0318160280585289,0.7559679746627808,8.816930770874023,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
13.296,TAKEOFF,6.890203161134613,59.95082737020963,0,21.92,0.0,1,0.9103686213493347,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.032383061945438385,0.7533527612686157,8.844996452331543,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
13.332,TAKEOFF,6.933470674108181,59.94893983157633,0,21.956,0.0,1,0.9103686213493347,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0333147831261158,0.7490985989570618,8.891864776611328,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
13.364,TAKEOFF,6.971949438281703,59.94781560542675,0,21.988,0.0,1,0.9225257635116577,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.034038495272397995,0.7457929253578186,8.929336547851562,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
